,teks,label,clean_teks
1034,"Keamanan sangat penting dan harus dipastikan agar pengguna internet dapat memiliki kepercayaan diri terlibat dalam kegiatan di Internet, ",1,aman guna internet milik percaya libat giat internet
1035,"Passive attacks, Active attacks, Distributed attacks., ",1,passive attacks active attacks distributed attacks
1036,"Keamanan jaringan menjadi sangat penting karena kekayaan intelektual yang dapat dengan mudah diperoleh melalui internet., ",1,aman jaring kaya intelektual mudah oleh internet
1037,"Ada berbagai jenis serangan yang dapat terjadi ketika dikirim melalui jaringan, ",1,jenis serang kirim jaring
1038,"Dengan mengetahui metode serangan, memungkinkan keamanan yang sesuai muncul., ",1,metode serang aman sesuai muncul
1039,"Banyak bisnis mengamankan diri mereka dari internet melalui firewall dan mekanisme enkripsi, ",1,bisnis aman internet firewall mekanisme enkripsi
1040,"Ancaman: Insider attacks, Threats Insider attacks Lack of contingency, Poor configuration., ",1,ancam insider attacks threats insider attacks lack of contingency poor configuration
1041,"Serangan: Passive attacks, Active attacks, Phishing, Social Engineering, Hijack, ",1,serang passive attacks active attacks phishing social engineering hijack
1042,"Terdapat berbagai jenis ancaman dan serangan pada sistem jaringan dan langkah-langkah antisipasi umum untuk mengurangi situasi merugikan., ",1,jenis ancam serang sistem jaring langkahlangkah antisipasi kurang situasi rugi
1043,"Serangan: Eavesdropping, Viruses, Worms, Trojans, Phishing, IP Spoofing, DoS., ",1,serang eavesdropping viruses worms trojans phishing ip spoofing dos
1044,"Gabungan penggunaan firewall, deteksi intrusi, dan mekanisme otentikasi akan terbukti efektif dalam menjaga kekayaan intelektual dalam waktu dekat., ",1,gabung guna firewall deteksi intrusi mekanisme otentikasi bukti efektif jaga kaya intelektual
1045,"Bidang keamanan jaringan mungkin harus berkembang lebih cepat untuk menghadapi ancaman lebih lanjut di masa depan, ",1,bidang aman jaring kembang cepat hadap ancam
1046,"Untuk menjaga privasi, keamanan dan untuk mencegah serangan cyber, ",1,jaga privasi aman cegah serang cyber
1047,"tetapi keamanan cyber masih menjadi perhatian besar, ",1,aman cyber perhati
1048,"Serangan: MAC Flooding, Hijacking, IP Spoofing, DoS, ",1,serang mac flooding hijacking ip spoofing dos
1049,"Teknologi: IEEE 802. X suites, Encryption, Authentication, Firewall, IDS, ",1,teknologi ieee x suites encryption authentication firewall ids
1050,"Ethical hacker dapat berbuat pada jaringan jika jaringan lemah, ",1,ethical hacker buat jaring jaring lemah
1051,"Ancaman: Errors and omissions, Fraud and theft, Employee sabotage, ",1,ancam errors and omissions fraud and theft employee sabotage
1052,"Hackers, Malware, ",1,hackers malware
1053,"Serangan: Social engineering, SQL injection, Cross Site Scripting (XSS), Brute force attack, ",1,serang social engineering sql injection cross site scripting xss brute force attack
1054,"Ancaman: Information leakage, Identity fraud, Physical resources overloading., ",1,ancam information leakage identity fraud physical resources overloading
1055,"Hal ini diperlukan untuk memberikan perlindungan terhadap infrastruktur jaringan virtual, ",1,lindung infrastruktur jaring virtual
1056,"menyebabkan pengawasan, sehingga menciptakan celah keamanan, ",1,sebab awas cipta celah aman
1057,"Firewall memberikan kontrol akses tambahan atas koneksi dan lalu lintas jaringan dan melakukan otentikasi pengguna., ",1,firewall kontrol akses tambah koneksi lintas jaring otentikasi guna
1058,"Menggunakan firewall dan router bersama-sama dapat menawarkan keamanan yang lebih baik daripada salah satu saja., ",1,firewall router bersamasama tawar aman salah
1059,"Konfigurasi filter router yang buruk dapat mengurangi keamanan keseluruhan jaringan, mengekspos komponen jaringan internal untuk pemindaian dan serangan, ",1,konfigurasi filter router buruk kurang aman jaring ekspos komponen jaring internal pindai serang
1060,"Tujuan keamanan mencakup perlindungan informasi, ",1,tuju aman cakup lindung informasi
1061,"injection, Cross Site Scripting (XSS), Brute force attack, ",1,injection cross site scripting xss brute force attack
1062,"Harus memiliki program antivirus yang diperbarui., ",1,milik program antivirus baru
1063,"Jangan memberikan lebih banyak atau tidak diinginkan akses ke pengguna jaringan apa pun., ",1,akses guna jaring
1064,"Banyak bisnis mengamankan diri mereka dari internet melalui firewall dan mekanisme enkripsi, ",1,bisnis aman internet firewall mekanisme enkripsi
1065,"Email berisi virus, virus jaringan, web-based virus, attack server., ",1,email isi virus virus jaring webbased virus attack server
1066,"sehingga sulit untuk dipahami dan ditafsirkan. Ini akan mengurangi kemungkinan intrusi jaringan., ",1,sulit paham tafsir kurang intrusi jaring
1067,"Di sisi lain teknik IDS dan IPS mengontrol pertukaran informasi dalam jaringan dan mencegah akses yang tidak sah., ",1,sisi teknik ids ips kontrol tukar informasi jaring cegah akses sah
1068,"Secara garis besar klasifikasinya berdasarkan pada topik tinjauan yang dilakukan yaitu mengenai ancaman (A), serangan (S) dan teknologi keamanan (T)., ",1,garis klasifikasi dasar topik tinjau ancam a serang s teknologi aman t
1069,"Menerapkan teknologi keamanan yang sesuai sebagai antisipasi dari beraneka ragam jenis ancaman atau serangan pada jaringan atau sistem informasi merupakan hal mutlak yang harus dilakukan organisasi dalam upaya melindungi aset informasi mereka, ",1,terap teknologi aman sesuai antisipasi aneka ragam jenis ancam serang jaring sistem informasi mutlak organisasi upaya lindung aset informasi
1070,"Melakukan pemetaan antara jenis ancaman atau serangan dengan teknologi keamanan yang ada haruslah berdasarkan pada aspek dasar dari keamanan jaringan atau sistem informasi, yaitu: kerahasiaan (confidentiality), integritas (integrity) dan ketersediaan (availability)., ",1,meta jenis ancam serang teknologi aman dasar aspek dasar aman jaring sistem informasi rahasia confidentiality integritas integrity sedia availability
1071,"Dengan mengetahui aspek keamanan tersebut di atas, maka akan menjadi lebih mudah dalam mengidentifikasi ancaman atau serangan dan menentukan implementasi teknologi keamanan yang sesuai sebagai tindakan perlindungannya, ",1,aspek aman mudah identifikasi ancam serang tentu implementasi teknologi aman sesuai tindak lindung
1072,"Pemetaan antara ancaman atau serangan dengan teknologi keamanannya ditunjukkan pada Tabel, ",1,meta ancam serang teknologi aman tabel
1073,"di atas dapat diketahui bahwa pada setiap aspek keamanan yang ada yaitu kerahasiaan, integritas dan ketersediaan, terdapat beragam ancaman atau serangan pada jaringan atau sistem informasi., ",1,aspek aman rahasia integritas sedia agam ancam serang jaring sistem informasi
1074,"Terlihat bahwa firewall, IDS, antivirus system dan cryptographic system menjadi teknologi keamanan pilihan disebabkan kehandalan mereka dalam mengantisipasi dan melindungi jaringan atau sistem informasi pada aspek keamanan yang berbeda-beda, ",1,firewall ids antivirus system cryptographic system teknologi aman pilih sebab kehandalan antisipasi lindung jaring sistem informasi aspek aman berbedabeda
1075,"Dari penelitian tentang systematic review terkait dengan ancaman, serangan dan tindakan perlindungan pada keamanan jaringan, ",1,teliti systematic review kait ancam serang tindak lindung aman jaring
1076,"maka penulis menyimpulkan bahwa teknologi keamanan yang sesuai dapat ditetapkan sebagai antisipasi dan perlindungan dari beragam ancaman atau serangan keamanan, ",1,tulis simpul teknologi aman sesuai tetap antisipasi lindung agam ancam serang aman
1077,"Agar penentuan teknologi keamanan dapat sesuai dengan kebutuhan organisasi, ",1,tentu teknologi aman sesuai butuh organisasi
1078,"maka diperlukan pemetaan terlebih dahulu antara jenis ancaman atau serangan dengan teknologi keamanan yang ada berdasarkan kepada aspek keamanan, yaitu: kerahasiaan (confidentiality), integritas (integrity) dan ketersediaan (availability)., ",1,meta jenis ancam serang teknologi aman dasar aspek aman rahasia confidentiality integritas integrity sedia availability
1079,"Dengan demikian pemilihan teknologi keamanan yang sesuai dapat dilakukan serta dapat mengurangi beban biaya dikarenakan tersedianya teknologi yang memiliki beraneka ragam fungsi dan kehandalan keamanan seperti firewall, IDS, antivirus system dan cryptographic system, ",1,pilih teknologi aman sesuai kurang beban biaya sedia teknologi milik aneka ragam fungsi kehandalan aman firewall ids antivirus system cryptographic system
1080,"tentang ancaman, serangan dan tindakan perlindungan pada keamananan jaringan atau sistem informasi menjadi lebih baik dan lengkap, ",1,ancam serang tindak lindung keamananan jaring sistem informasi lengkap
1081,"Sehingga diharapkan hasil analisis yang didapat menjadi lebih variatif dan memberikan solusi yang lebih efektif dalam analisis keamanan jaringan atau sistem informasi., ",1,harap hasil analisis variatif solusi efektif analisis aman jaring sistem informasi
1082,"Analisis Pendekatan Top down Network Design Pada Perancangan Jaringan Komputer, ",1,analisis dekat top down network design ancang jaring komputer
1083,"Perkembangan jaringan komputer yang saat ini sangat berkembang pesat, ada beberapa jenis jaringan komputer salah satunya yaitu jaringan komputer yang berbasis luas yaitu Wide Area Network (WAN) seperti jaringan internet, yang mana interkoneksi jaringan komputer skala besar yang dihubungkan menggunakan protokok khusus., ",1,kembang jaring komputer kembang pesat jenis jaring komputer salah satu jaring komputer bas luas wide area network wan jaring internet interkoneksi jaring komputer skala hubung protokok khusus
1084,"Dengan adanya jaringan internet dapat membuat semua orang dapat mengakses informasi dimanapun dan kapanpun., ",1,jaring internet orang akses informasi mana
1085,"Kebutuhan internet saat ini sudah banyak digunakan seperti di intansi pemerintah, perusahaan, masyrakat umum dan pendidikan., ",1,butuh internet intansi perintah usaha masyrakat didik
1086,"Sumber terkait menggunakan metode pendekatan Top-Down Network design., ",1,sumber kait metode dekat topdown network design
1087,"Usulan tersebut bertujuan untuk membuat desain jaringan yang sesuai dengan kebutuhan, ",1,usul tuju desain jaring sesuai butuh
1088,"diharapkan memberikan pertimbangan dalam membangun jaringan komputer, ",1,harap timbang bangun jaring komputer
1089,"Hasil analisis berdasarkan penelitian terdahulu, diketahui bahwa Top Down merupakan model yang mudah dipahami dan dapat diimplementasikan sesuai dengan kebutuhan., ",1,hasil analisis dasar teliti top down model mudah paham implementasi sesuai butuh
1090,"Jaringan komputer di Indonesia sudah menyebar luas sesuai dengan kebutuhan, ",1,jaring komputer indonesia sebar luas sesuai butuh
1091,"Dengan perkembangan jaringan komputer yang saat ini sangat berkembang pesat, ",1,kembang jaring komputer kembang pesat
1092,"ada beberapa jenis jaringan komputer salah satunya yaitu jaringan komputer, ",1,jenis jaring komputer salah satu jaring komputer
1093,"yaitu Wide Area Network (WAN), ",1,wide area network wan
1094,"seperti jaringan internet, yang mana interkoneksi jaringan komputer skala besar yang dihubungkan menggunakan protokok khusus, ",1,jaring internet interkoneksi jaring komputer skala hubung protokok khusus
1095,"Dengan adanya jaringan internet dapat membuat semua orang dapat mengakses informasi dimanapun dan kapanpun., ",1,jaring internet orang akses informasi mana
1096,"Kebutuhan internet saat ini sudah banyak digunakan, ",1,butuh internet
1097,"Salah satu contoh yaitu Pada dunia pendidikan kebutuhan akan fasilitas layanan internet sangat membantu, ",1,salah contoh dunia didik butuh fasilitas layan internet bantu
1098,"sudah banyak menggunakan teknologi internet seperti mencari materi pelajaran, ",1,teknologi internet cari materi ajar
1099,"dan masih banyak lagi sistem yang terhubung dengan jaringan internet, ",1,sistem hubung jaring internet
1100,"Kebutuhan akan arsitektur jaringan komputer yang baik pada sekolah merupakan hal yang terpenting, karena akan menjaga performance dan kualitas jaringan internet yang digunakan pada sekolah tersebut, ",1,butuh arsitektur jaring komputer sekolah penting jaga performance kualitas jaring internet sekolah
1101,"Metodologi yang digunakan adalah Top-Down Network Design, ",1,metodologi topdown network design
1102,"Penelitian ini menjelaskan perancangan jaringan komputer menggunakan pedekatan Top-Down Network Design, ",1,teliti ancang jaring komputer dekat topdown network design
1103,"Adapun keluaran yang diharapkan dari penelitian ini adalah usulan desain jaringan komputer metodologi Top-Down Network Design, ",1,keluar harap teliti usul desain jaring komputer metodologi topdown network design
1104,"Usulan tersebut bertujuan untuk membuat desain jaringan yang sesuai dengan kebutuhan, ",1,usul tuju desain jaring sesuai butuh
1105,"dilihat dari aspek reliabilitas dan pengguna jaringan dengan konsep yang akan dirancang, diharapkan memberikan pertimbangan dalam membangun jaringan komputer, ",1,aspek reliabilitas guna jaring konsep rancang harap timbang bangun jaring komputer
1106,"Sumber terkait menggunakan metode pendekatan Top-Down Network design., ",1,sumber kait metode dekat topdown network design
1107,"Maka penelitian ini mengangkat judul Analisis Pendekatan Top-down Network Design pada Perancangan Jaringan Komputer., ",1,teliti angkat judul analisis dekat topdown network design ancang jaring komputer
1108,"Penelitian-penelitian terdahulu berdasarkan sumber yang digunakan, pernah melakukan desain ulang jaringan komputer dengan metode Top-Down., ",1,penelitianpenelitian dasar sumber desain ulang jaring komputer metode topdown
1109,"Dalam penelitian ini metode yang digunakan yakni Top-Down Network Design., ",1,teliti metode topdown network design
1110,"Didapatkan bahwa penelitian terdahulu, menjelaskan belum semua perkembangan teknologi jaringan tersebut telah diterapkan, ",1,dapat teliti kembang teknologi jaring terap
1111,"Teknologi jaringan yang akan diterapkan nantinya dapat membantu dalam melakukan share data ataupun perangkat, ",1,teknologi jaring terap bantu share data perangkat
1112,"Oleh karena itu penulis memberikan solusi dengan menganalisis kebutuhan dalam melakukan perancangan jaringan menggunakan metode top down., ",1,tulis solusi analis butuh ancang jaring metode top down
1113,"Untuk perancangan jaringan yang lebih baik ini hanya berupa desain bentuk ruang dengan jumlah komputer yang telah disambungkan dengan jaringan, ",1,ancang jaring desain bentuk ruang komputer sambung jaring
1114,"desain bentuk ruang dengan jumlah komputer yang telah disambungkan dengan jaringan. Dimana hasil yang diperoleh dari penelitian ini berupa analisis dan perancangan jaringan menggunakan metode top down, ",1,desain bentuk ruang komputer sambung jaring mana hasil oleh teliti analisis ancang jaring metode top down
1115,"Kemudian, penelitian judul Perancangan Jaringan Komputer Menggunakan Pendekatan Top-Down Network Design, ",1,teliti judul ancang jaring komputer dekat topdown network design
1116,"Pada PT. Airmas Golden Solusindo. Berdasarkan hasil identifikasi kebutuhan usulan perancangan desain jaringan komputer PT. Airmas Golden Solusindo menggunakan metodologi Top-Down Network Design akan menghasilkan gambaran perancangan infrastruktur jaringan yang baru sesuai kebutuhan dan mencakupi keseluruhan denah., ",1,pt airmas golden solusindo dasar hasil identifikasi butuh usul ancang desain jaring komputer pt airmas golden solusindo metodologi topdown network design hasil gambar ancang infrastruktur jaring sesuai butuh cakup denah
1117,"Seperti pembagian bandwidth pada setiap pengguna menggunakan VLAN dengan menggunakan aplikasi RADIUS yang digunakan pada setiap pengguna untuk memberi kebijakan masing-masing yang diatur melalui user profile pada server manajemen pengguna, ",1,bagi bandwidth guna vlan aplikasi radius guna bijak masingmasing atur user profile server manajemen guna
1118,"Sedangkan untuk manajemen dan monitoring jaringan komputer digunakanlah The Dude Network Monitor pada setiap router. Dalam menghadapi serangan dari luar ke dalam atau dari dalam keluar, maka keamanan jaringan yang digunakan adalah IDS Snort dan filtering pada user profile., ",1,manajemen monitoring jaring komputer guna the dude network monitor router hadap serang aman jaring ids snort filtering user profile
1119,"Selanjutnya, Jurnal Top-Down Network Design Dalam Perancangan Jaringan Komputer Pada Sma Negeri   Indralaya Selatan., ",1,jurnal topdown network design ancang jaring komputer sma negeri indralaya selatan
1120,"Diketahui bahwa pada penelitian ini menjelaskan Pada dunia pendidikan telah banyak sekolah yang menerapkan sistem pembelajaran online, Ujian Akhir Semester dan ujian nasional secara online yang menggunakan jaringan komputer, sehingga sangat membutuhkan kondisi jaringan komputer yang baik serta memiliki kecepatan akses yang cepat, dan aman dari berbagai bentuk serangan hacker, cracer ataupun virus, ",1,teliti dunia didik sekolah terap sistem ajar online uji semester uji nasional online jaring komputer butuh kondisi jaring komputer milik cepat akses cepat aman bentuk serang hacker cracer virus
1121,"SMA Negeri   Indralaya Selatan memiliki arsitektur jaringan komputer yang belum terstruktur dengan baik, ",1,sma negeri indralaya selatan milik arsitektur jaring komputer struktur
1122,"seperti dalam perancangan topologi jaringan dan manajemen IP Address serta sistem keamanan jaringan, oleh karena itu sangat dibutuhkan perancangan jaringan komputer yang memiliki performance yang baik sehingga dapat bekerja secara optimal, agar sesuai dengan kebutuhan yang diharapkan, dengan menggunakan metode Top Down Network Design yaitu metode merancang jaringan mulai dari lapisan teratas sampai pada lapisan paling bawah pada OSI (Open System Interconnection) layer, dengan metode tersebut diharapkan dapat menghasilkan arsitektur jaringan komputer, ",1,ancang topologi jaring manajemen ip address sistem aman jaring butuh ancang jaring komputer milik performance optimal sesuai butuh harap metode top down network design metode rancang jaring lapis atas lapis osi open system interconnection layer metode harap hasil arsitektur jaring komputer
1123,"Artikel dan penelitian terdahulu yang digunakan berdasarkan dengan tema penelitian yaitu Top Down Network Design., ",1,artikel teliti dasar tema teliti top down network design
1124,"Berdasarkan dengan literature Review yang telah dilakukan peneliti dengan berbagai sumber, dan didapatkan artikel- artikel terkait dengan Network Design dengan menggunakan Top Down., ",1,dasar literature review teliti sumber dapat artikel artikel kait network design top down
1125,"Maka Diketahui bahwa Model Top Down Network Design, bahwa, ",1,model top down network design
1126,"Maka didapatkan hasil bahwa mode Top Down pada penelitian ini dapat membantu pada proses perancangan jaringan komputer yang sesuai dengan kebutuhan sekolah dan kemudian mengimplementasikannya, ",1,dapat hasil mode top down teliti bantu proses ancang jaring komputer sesuai butuh sekolah implementasi
1127,"menggunakan metodologi Top-Down Network Design menghasilkan gambaran perancangan infrastruktur jaringan yang baru sesuai kebutuhan dan mencakupi keseluruhan denah., ",1,metodologi topdown network design hasil gambar ancang infrastruktur jaring sesuai butuh cakup denah
1128,"Seperti pembagian bandwidth pada setiap pengguna menggunakan VLAN dengan menggunakan aplikasi RADIUS yang digunakan pada setiap pengguna untuk memberi kebijakan masing-masing yang diatur melalui user profile pada server manajemen pengguna., ",1,bagi bandwidth guna vlan aplikasi radius guna bijak masingmasing atur user profile server manajemen guna
1129,"Sedangkan untuk manajemen dan monitoring jaringan komputer digunakanlah The Dude Network Monitor pada setiap router., ",1,manajemen monitoring jaring komputer guna the dude network monitor router
1130,"Dalam menghadapi serangan dari luar ke dalam atau dari dalam keluar, maka keamanan jaringan yang digunakan adalah IDS Snort dan filtering pada user profile., ",1,hadap serang aman jaring ids snort filtering user profile
1131,"Kemudian, pada penelitian ketiga yaitu Setelah melakukan tahapan-tahapan dari metode topdown network design untuk perancangan jaringan komputer pada SMA Negeri   Indralaya Selatan, yang meliputi analisis kebutuhan, desain jaringan logis, desain jaringan fisik dan dokumentasi serta testing., ",1,teliti tiga tahapantahapan metode topdown network design ancang jaring komputer sma negeri indralaya selatan liput analisis butuh desain jaring logis desain jaring fisik dokumentasi testing
1132,"perancangan jaringan komputer telah dilakukan serta membangun system keamanan jaringan maka diperoleh desain topologi baru sebagai upaya pengembangan jaringan komputer, ",1,ancang jaring komputer bangun system aman jaring oleh desain topologi upaya kembang jaring komputer
1133,"Perancangan jaringan komputer ini didesain dari hasil analisa yang telah dilakukan pada penelitian yang disesuaikan dengan kebutuhan, ",1,ancang jaring komputer desain hasil analisa teliti sesuai butuh
1134,"untuk memenuhi semua proses baik pembelajaran maupun kegiatan lain yang menggunakan fasilitas jaringan LAN (Local Area Network) maupun WLAN (Wireless Local Area Network)., ",1,penuh proses ajar giat fasilitas jaring lan local area network wlan wireless local area network
1135,"Penelitian-penelitian terdahulu menghasilkan desain topologi baru dan desain manajemen tata letak komponen jaringan dimana disesuaikan dengan kebutuhan agar memaksimalkan semua aktivitas dan proses pembelajaran, ",1,penelitianpenelitian hasil desain topologi desain manajemen tata letak komponen jaring mana sesuai butuh maksimal aktivitas proses ajar
1136,"menggunakan layanan internet dan intranet pada jaringan LAN dan WLAN, ",1,layan internet intranet jaring lan wlan
1137,"Dengan penambahan infrastruktur seperti perangkat mikrotik routerboard, ",1,tambah infrastruktur perangkat mikrotik routerboard
1138,"maka akan semakin mudah untuk memanajemen jaringan komputer seperti manajemen pengguna (user), ",1,mudah manajemen jaring komputer manajemen guna user
1139,"manajemen bandwidth upload dan download., ",1,manajemen bandwidth upload download
1140,"Selain itu juga penerapan sistem keamanan jaringan menggunakan mikrotik jenis routerboard untuk dapat mengatur penggunaan layanan internet mulai dari hak akses pengguna sampai kepada jenis aplikasi apa saja yang dapat diakases oleh pengguna di internet., ",1,terap sistem aman jaring mikrotik jenis routerboard atur guna layan internet hak akses guna jenis aplikasi diakases guna internet
1141,"Penggunaan internet pada perangkat jaringan komputer di era teknologi saat ini tentunya sangat memudahkan kita dalam kehidupan sehari-hari untuk bekerja maupun kegiatan beraktivitas lainnyayang ada di dunia maya, ",1,guna internet perangkat jaring komputer era teknologi mudah hidup seharihari giat aktivitas lainnyayang dunia maya
1142,"Banyak sekali tempat makan saji ataupun tempat publik lainnya yang memakai perangkat jaringan komputer yaitu wifiagar para pengunjung betah atau merasa senang karena memiliki fasilitas yang sangat dibutuhkan olehnya yaitu internet, ",1,makan saji publik pakai perangkat jaring komputer wifiagar unjung betah senang milik fasilitas butuh internet
1143,"Namun, tidak bisa dipungkiri bahwa terdapat perangkat wifi publik yang memiliki dampak bermuatan negatif karena bersifat gratis., ",1,dipungkiri perangkat wifi publik milik dampak muat negatif sifat gratis
1144,"Salah satu solusi untuk mencegah pengguna jaringan internet memakai wifi publik yang bermuatan negatif tersebut dapat dilakukan dengan cara memahami apa saja langkah yang harus dilakukan sebelum dan sesudah mengakses wifi publik tersebut., ",1,salah solusi cegah guna jaring internet pakai wifi publik muat negatif paham langkah akses wifi publik
1145,"Oleh karena itu, tujuan dalam penelitian ini adalah untuk memberikan pemahaman dan pembelajaran terhadap orang awam yang ada di Indonesia guna meminimalisir atau lebih tepatnya memberantas penggunaan jaringan internet pada wifi publik yang memiliki dampak bermuatan negatif di ruang publik., ",1,tuju teliti paham ajar orang awam indonesia meminimalisir tepat berantas guna jaring internet wifi publik milik dampak muat negatif ruang publik
1146,"Berdasarkan penelitian ini didapatkan bahwa wifi publik dalam pembelajaran jaringan komputer dapat meningkatkan kemampuan pemecahan masalah pengguna awam., ",1,dasar teliti dapat wifi publik ajar jaring komputer tingkat mampu pecah guna awam
1147,"Keamanan dalam sebuah jaringan sangat krusial dan wajib selalu diperhatikan, ",1,aman jaring krusial wajib perhati
1148,"jaringan yang sudah terhubung dalam internet tentu sangat perlu diperhatikan lantaran rentan terjadinya pencurian data oleh hacker, ",1,jaring hubung internet perhati lantar rentan curi data hacker
1149,"baik itu dalam jaringan LAN (Local Area Network) atau dalam jaringan wireless maupun pada perangkatnya yaitu wifi., ",1,jaring lan local area network jaring wireless perangkat wifi
1150,"Jaringan LAN berbentuk nirkabel atau jaringan wifi adalah jaringan area lokal yang menggunakan sinyal elektromagnetik dengan frekuensi 2,4 GHz sebagai media transmisi untuk menggantikan kabel tembaga di LAN., ",1,jaring lan bentuk nirkabel jaring wifi jaring area lokal sinyal elektromagnetik frekuensi ghz media transmisi ganti kabel tembaga lan
1151,"Teknologi wifi memungkinkan data seperti data video dan berupa teks dikirim melalui jaringan internet., ",1,teknologi wifi data data video teks kirim jaring internet
1152,"bahkan hingga mencuri data sebelumnya untuk kepentingan pribadi hacker., ",1,curi data penting pribadi hacker
1153,"Dalam perancangan pemasangan perangkat, sistem keamanan jaringan yang terhubung ke internet wajib dipersiapkan dengan cara yang sangat matang dan dimengerti oleh admin supaya bisa menjaga datadata krusial yang berada dalam jaringan tersebut secara efektif dan dapat meminimalisir terjadinya agresi dari para hacker ataupun cracker., ",1,ancang pasang perangkat sistem aman jaring hubung internet wajib siap matang erti admin jaga datadata krusial jaring efektif meminimalisir agresi hacker cracker
1154,"Penggunaan teknologi berbasis wifi di ruang publik sudah menjadi hal yang lumrah belakangan ini., ",1,guna teknologi bas wifi ruang publik lumrah
1155,"Saat ini, internet digunakan untuk semua aktivitas seperti pembelian, penjualan, dan pemasaran produk., ",1,internet aktivitas beli jual pasar produk
1156,"Kecepatan internet yang baik perlu didukung oleh peralatan yang hebat sehingga tidak mengganggu pekerjaan Anda., ",1,cepat internet dukung alat hebat ganggu kerja
1157,"Tentunya salah satu tempat umum untuk mengakses internet adalah dengan menggunakan layanan wifi [2]., ",1,salah akses internet layan wifi
1158,"Beberapa lokasi yang terdapat relatif rawan sanggup terkena sniffing, misalnya pada lokasi untuk belajar seperti gedung sekolah, lokasi untuk berlibur seperti di mal dimana cracker ataupun hacker bisa mencuri data email dan password berdasarkan para pengguna lain yang berada pada satu lingkup jaringan yang sama dengan hacker., ",1,lokasi relatif rawan sanggup kena sniffing lokasi ajar gedung sekolah lokasi libur mal mana cracker hacker curi data email password dasar guna lingkup jaring hacker
1159,"Pada penelitian ini, akan dilakukan pengkajian literatur terhadap jurnal terkait mengenai penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1,teliti kaji literatur jurnal kait penyalahgunaan wifi publik orang awam indonesia
1160,"Hasil penelitian tersebut kemudian akan dianalisis untuk mengetahui hasil penelitian dari jurnal terkait dari pencegahan penyalahgunaan pada suatu jaringan wifi publik., ",1,hasil teliti analis hasil teliti jurnal kait cegah penyalahgunaan jaring wifi publik
1161,"Dan juga yang tidak kalah penting yaitu untuk meningkatkan kesadaran dan pemahaman dari para pengguna jaringan wifi akan pentingnya kesadaran dalam menggunakan dan memanfaatkan jaringan internet di ruang publik., ",1,kalah tingkat sadar paham guna jaring wifi sadar manfaat jaring internet ruang publik
1162,"Jaringan komputer merupakan kumpulan komputer yang saling berhubungan guna dapat berbagi informasi dan memungkinkan perangkat untuk berkomunikasi., ",1,jaring komputer kumpul komputer hubung bagi informasi perangkat komunikasi
1163,"Manfaat dalam menggunakan jaringan komputer untuk aktivitas apapun yaitu seperti pesan langsung, video, berkomunikasi melalui email, fitur berbagi perangkat seperti printer, mesin fotokopi, berbagi file, pemindai, dan berbagi perangkat lunak pada sistem jarak jauh [4]., ",1,manfaat jaring komputer aktivitas apa pesan langsung video komunikasi email fitur bagi perangkat printer mesin fotokopi bagi file pindai bagi perangkat lunak sistem jarak
1164,"Interconnected Network atau yang biasa disebut dengan internet merupakan sebuah sistem teknologi informasi yang dapat menghubungkan suatu perangkat di seluruh dunia dengan membentuk suatu ruang lingkup jaringan yang sangat luas., ",1,interconnected network internet sistem teknologi informasi hubung perangkat dunia bentuk ruang lingkup jaring luas
1165,"Jaringan internet mempunyai berbagai ragam informasi dalam bentuk gambar, audio, teks, video, dan lainnya yang dapat diakses melalui World Wide Web (WWW)., ",1,jaring internet ragam informasi bentuk gambar audio teks video akses world wide web www
1166,"Pengguna bisa mengakses internet dengan cara mengirimkan data memakai standar protokol internet atau yang biasa disebut sebagai IP., ",1,guna akses internet kirim data pakai standar protokol internet ip
1167,"Internet bisa dikenal sebagai media yang digunakan untuk mengefektifkan proses komunikasi dalam skala global dengan aplikasi seperti email, VoIP, website, dan lain sebagainya [5]., ",1,internet kenal media efektif proses komunikasi skala global aplikasi email voip website
1168,"Wifi merupakan nama lain yang diberikan pada Wireless Local Area Network (WLAN) yaitu jaringan komputer yang memakai gelombang sinyal radio sebagai media transmisi pertukaran data., ",1,wifi nama wireless local area network wlan jaring komputer pakai gelombang sinyal radio media transmisi tukar data
1169,"Wireless Fidelity atau yang biasa kita sebut wifi merupakan salah satu standar wireless networking nirkabel dimana hanya dengan komponen yang memadai bisa terkoneksi pada jaringan [6]., ",1,wireless fidelity wifi salah standar wireless networking nirkabel mana komponen pada koneksi jaring
1170,"Wifi memakai standar komunikasi IEEE 802.  b yang hanya dapat mencapai jangkauan ruang lingkup tidak lebih dari sekitar ratusan meter. 802.   yaitu standar IEEE untuk W-LAN di dalam ruangan., ",1,wifi pakai standar komunikasi ieee b capai jangkau ruang lingkup ratus meter standar ieee wlan ruang
1171,"Hacker atau yang bisa disebut dengan peretas adalah seorang ahli di bidang komputer, pemrograman, dan jaringan yang dapat menembus suatu keamanan sistem maupun jaringan., ",1,hacker retas ahli bidang komputer pemrograman jaring tembus aman sistem jaring
1172,"Saat melakukan tindakan, peretas menyerang kerentanan yang ada di suatu sistem., ",1,tindak retas serang rentan sistem
1173,"Setiap tindakannya selalu merugikan pihak tertentu apabila saat beraksi dan kegiatannya sudah pasti terlibat dalam kegiatan yang melanggar hukum (kriminal), ",1,tindak rugi aksi giat libat giat langgar hukum kriminal
