teks,label
"Router berperan dalam menemukan dan bergabung ke dalam jaringan Zigbee., ",1
"Setelah router bergabung dengan jaringan, router lain dapat mengizinkan perangkat baru untuk bergabung dengan jaringan, ",1
"Selain itu, router juga berfungsi dalam merutekan paket data dan berkomunikasi dengan perangkat lain di jaringan., ",1
"End device atau perangkat akhir berfungsi untuk menemukan dan bergabung dengan jaringan Zigbee, ",1
"Tahapan pengujian antarmuka pengguna jaringan irigasi desa (JIDES) berbasis web diperlukan guna memastikan semua fungsi yang ada di dalamnya berjalan dengan baik, ",1
"Perubahan meliputi jumlah node (node marker), ketinggian air jaringan irigasi, status peringatan (alarm system) dan pola perubahan grafik di jendela menu informasi., ",1
"Gambaran penerapan dari sistem pemantauan jaringan irigasi desa (JIDES) ditunjukkan pada Gambar 4. Komponen perangkat yang digunakan sebanyak lima buah perangkat node (sebagai contoh gambaran sistem) dan satu buah perangkat server., ",1
"Selin hal tersebut, hasil lain dari sistem yang dibangun adalah kemapuan sistem dalam mengirimkan paket data secara nirkabel, ",1
"Ancaman, Serangan dan Tindakan Perlindungan pada Keamanan Jaringan atau Sistem Informasi: Systematic Review, ",1
"Keamanan jaringan atau sistem informasi sangat berdampak dengan kehadiran berbagai ancaman atau serangan yang dapat menyebabkan kebocoran informasi sensitif dan rahasia serta penurunan kinerja organisasi., ",1
"Terdapat beraneka ragam ancaman atau serangan pada keamanan jaringan atau sistem informasi seperti insider attacks, eavesdropping, poor configurations, lack of contingency, masquerading, man-in-the-middle-attack, virus attack atau denial of service attack dan lain sebagainya., ",1
"Tanpa perlindungan yang memadai berupa keamanan jaringan atau sistem informasi, organisasi berisiko kehilangan aset informasi mereka., ",1
"Teknologi keamanan yang sesuai dapat ditetapkan sebagai antisipasi dan perlindungan dari beragam ancaman atau serangan keamanan, ",1
"Agar penentuan teknologi keamanan dapat sesuai dengan kebutuhan organisasi, maka diperlukan pemetaan terlebih dahulu antara jenis ancaman atau serangan dengan teknologi keamanan yang ada berdasarkan kepada aspek keamanan, yaitu: kerahasiaan (confidentiality), integritas (integrity) dan ketersediaan (availability)., ",1
"Firewall, IDS, antivirus system dan cryptographic system menjadi teknologi keamanan pilihan disebabkan kehandalan mereka dalam mengantisipasi dan melindungi jaringan atau sistem informasi pada aspek keamanan yang berbeda-beda., ",1
"keamanan jaringan, serangan keamanan dan tindakan perlindungan, keamanan informasi, ancaman, serangan dan teknologi keamanan, ",1
"tingkat risiko dan ancaman penyalahgunaan teknologi informasi juga semakin tinggi dan kompleks., ",1
"Organisasi menjadi lebih rentan terhadap ancaman atau serangan jaringan atau keamanan informasi yang disebabkan oleh berbagai sumber baik dari aktivitas personil internal atau serangan peretas, ",1
"Beraneka ragam ancaman atau serangan jaringan atau sistem informasi hadir berpotensi menggangu kinerja dan layanan organisasi seperti insider attacks, poor configurations, lack of contingency, masquerading, man-in-the-middle-attack, virus attack atau denial of service attack, ",1
"Tanpa perlindungan yang memadai berupa keamanan jaringan atau sistem informasi, organisasi berisiko kehilangan aset informasi mereka., ",1
"Keamanan jaringan atau sistem informasi adalah proses dimana aset informasi dilindungi mencakup perlindungan atas kerahasiaan, integritas, dan ketersediaan aset informasi tersebut, ",1
"Keamanan jaringan atau sistem informasi terdiri dari seperangkat kebijakan dan pelaksanaan yang diterapkan untuk mencegah dan memantau akses tidak sah, modifikasi dalam sistem, penyalahgunaan, atau penolakan jaringan komputer dan sumber daya yang dapat diakses jaringan, ",1
"Implementasi teknologi keamanan sebagai tindakan perlindungan menjadi pilihan dalam upaya melindungi aset informasi dari ancaman atau serangan jaringan atau sistem informasi, ",1
"Berbagai teknologi keamanan hadir sebagai perlindungan keamanan atas ancaman atau serangan pada jaringan, ",1
"antara lain firewall, cryptographic system, IDS, SSL, antivirus system, IPSec, authentication dan lain sebagainya, ",1
"Permasalahan yang muncul dari studi yang penulis kumpulkan terkait dengan ancaman, serangan dan tindakan perlindungan pada keamanan jaringan atau sistem informasi yaitu terbatasnya studi yang melakukan pemetaan antara ancaman atau serangan jaringan atau sistem informasi yang ada dengan teknologi keamanan yang sesuai sebagai tindakan pengendaliannya., ",1
"tentang ancaman, serangan dan tindakan perlindungan pada keamanan jaringan, ",1
"Implementasi teknologi keamanan manakah yang sesuai dan dapat mengantisipasi jenis-jenis serangan jaringan atau sistem informasi?, ",1
"Penelitian yang bertujuan mengidentifikasi ancaman atau serangan dan implementasi teknologi keamanan sebagai tindakan perlindungan pada keamanan jaringan atau sistem informasi., ",1
"Ketertarikan penulis tidak terbatas hanya pada serangan dan teknologi keamanan sebagai perlindungan pada jaringan, ",1
"penulis juga tertarik pada ancaman yang berpotensi menggangu kinerja dan layanan organisasi, ",1
"Pencarian kata kunci, dipilih sesuai dengan minat penelitian penulis dalam meninjau ancaman atau serangan keamanan jaringan, ",1
"teknologi keamanan yang sesuai sebagai tindakan perlindungannya, ",1
"yang disebutkan di bagian II.B adalah “network security”, “security attack and protective countermeasure”, “information security”, dan “threat, attack and security technology;”, ",1
"penjelasan tentang keamanan jaringan atau sistem informasi, ",1
"ancaman atau serangan keamanan;, ",1
"teknologi keamanan yang ada sebagai perlindungan., ",1
"Ancaman, Serangan, Teknologi Keamanan, ",1
"Ancaman: External versus internal attacks, Passive versus active attacks, Mote-class versus laptop-class attacks., ",1
"Serangan: Interuption, DoS, Sybil, Blackhole, Wormhole., ",1
"Serangan, Teknologi Keamanan, ",1
"Serangan: Cutting or breaking, Interception, Changed, Fabrication., ",1
"Ada banyak teknik yang membantu melindungi sistem jaringan: kriptografi, otentikasi, otorisasi, ",1
"Ancaman: External Threats, Internal Threats, ",1
"Untuk meningkatkan pemahaman tentang ancaman keamanan, diusulkan model klasifikasi ancaman keamanan yang memungkinkan untuk mempelajari dampak kelas ancaman karena ancaman bervariasi dari waktu ke waktu, ",1
"Virus, System and Boot Record Infectors, Eavesdropping, Hacking, Worms, Trojan, IP Spoofing, DoS., ",1
"Teknologi: Cryptographic systems, Firewall, IDS, AntiMalware Software, IPSec, SSL, ",1
"Keamanan sangat penting dan harus dipastikan agar pengguna internet dapat memiliki kepercayaan diri terlibat dalam kegiatan di Internet, ",1
"Passive attacks, Active attacks, Distributed attacks., ",1
"Keamanan jaringan menjadi sangat penting karena kekayaan intelektual yang dapat dengan mudah diperoleh melalui internet., ",1
"Ada berbagai jenis serangan yang dapat terjadi ketika dikirim melalui jaringan, ",1
"Dengan mengetahui metode serangan, memungkinkan keamanan yang sesuai muncul., ",1
"Banyak bisnis mengamankan diri mereka dari internet melalui firewall dan mekanisme enkripsi, ",1
"Ancaman: Insider attacks, Threats Insider attacks Lack of contingency, Poor configuration., ",1
"Serangan: Passive attacks, Active attacks, Phishing, Social Engineering, Hijack, ",1
"Terdapat berbagai jenis ancaman dan serangan pada sistem jaringan dan langkah-langkah antisipasi umum untuk mengurangi situasi merugikan., ",1
"Serangan: Eavesdropping, Viruses, Worms, Trojans, Phishing, IP Spoofing, DoS., ",1
"Gabungan penggunaan firewall, deteksi intrusi, dan mekanisme otentikasi akan terbukti efektif dalam menjaga kekayaan intelektual dalam waktu dekat., ",1
"Bidang keamanan jaringan mungkin harus berkembang lebih cepat untuk menghadapi ancaman lebih lanjut di masa depan, ",1
"Untuk menjaga privasi, keamanan dan untuk mencegah serangan cyber, ",1
"tetapi keamanan cyber masih menjadi perhatian besar, ",1
"Serangan: MAC Flooding, Hijacking, IP Spoofing, DoS, ",1
"Teknologi: IEEE 802. X suites, Encryption, Authentication, Firewall, IDS, ",1
"Ethical hacker dapat berbuat pada jaringan jika jaringan lemah, ",1
"Ancaman: Errors and omissions, Fraud and theft, Employee sabotage, ",1
"Hackers, Malware, ",1
"Serangan: Social engineering, SQL injection, Cross Site Scripting (XSS), Brute force attack, ",1
"Ancaman: Information leakage, Identity fraud, Physical resources overloading., ",1
"Hal ini diperlukan untuk memberikan perlindungan terhadap infrastruktur jaringan virtual, ",1
"menyebabkan pengawasan, sehingga menciptakan celah keamanan, ",1
"Firewall memberikan kontrol akses tambahan atas koneksi dan lalu lintas jaringan dan melakukan otentikasi pengguna., ",1
"Menggunakan firewall dan router bersama-sama dapat menawarkan keamanan yang lebih baik daripada salah satu saja., ",1
"Konfigurasi filter router yang buruk dapat mengurangi keamanan keseluruhan jaringan, mengekspos komponen jaringan internal untuk pemindaian dan serangan, ",1
"Tujuan keamanan mencakup perlindungan informasi, ",1
"injection, Cross Site Scripting (XSS), Brute force attack, ",1
"Harus memiliki program antivirus yang diperbarui., ",1
"Jangan memberikan lebih banyak atau tidak diinginkan akses ke pengguna jaringan apa pun., ",1
"Banyak bisnis mengamankan diri mereka dari internet melalui firewall dan mekanisme enkripsi, ",1
"Email berisi virus, virus jaringan, web-based virus, attack server., ",1
"sehingga sulit untuk dipahami dan ditafsirkan. Ini akan mengurangi kemungkinan intrusi jaringan., ",1
"Di sisi lain teknik IDS dan IPS mengontrol pertukaran informasi dalam jaringan dan mencegah akses yang tidak sah., ",1
"Secara garis besar klasifikasinya berdasarkan pada topik tinjauan yang dilakukan yaitu mengenai ancaman (A), serangan (S) dan teknologi keamanan (T)., ",1
"Menerapkan teknologi keamanan yang sesuai sebagai antisipasi dari beraneka ragam jenis ancaman atau serangan pada jaringan atau sistem informasi merupakan hal mutlak yang harus dilakukan organisasi dalam upaya melindungi aset informasi mereka, ",1
"Melakukan pemetaan antara jenis ancaman atau serangan dengan teknologi keamanan yang ada haruslah berdasarkan pada aspek dasar dari keamanan jaringan atau sistem informasi, yaitu: kerahasiaan (confidentiality), integritas (integrity) dan ketersediaan (availability)., ",1
"Dengan mengetahui aspek keamanan tersebut di atas, maka akan menjadi lebih mudah dalam mengidentifikasi ancaman atau serangan dan menentukan implementasi teknologi keamanan yang sesuai sebagai tindakan perlindungannya, ",1
"Pemetaan antara ancaman atau serangan dengan teknologi keamanannya ditunjukkan pada Tabel, ",1
"di atas dapat diketahui bahwa pada setiap aspek keamanan yang ada yaitu kerahasiaan, integritas dan ketersediaan, terdapat beragam ancaman atau serangan pada jaringan atau sistem informasi., ",1
"Terlihat bahwa firewall, IDS, antivirus system dan cryptographic system menjadi teknologi keamanan pilihan disebabkan kehandalan mereka dalam mengantisipasi dan melindungi jaringan atau sistem informasi pada aspek keamanan yang berbeda-beda, ",1
"Dari penelitian tentang systematic review terkait dengan ancaman, serangan dan tindakan perlindungan pada keamanan jaringan, ",1
"maka penulis menyimpulkan bahwa teknologi keamanan yang sesuai dapat ditetapkan sebagai antisipasi dan perlindungan dari beragam ancaman atau serangan keamanan, ",1
"Agar penentuan teknologi keamanan dapat sesuai dengan kebutuhan organisasi, ",1
"maka diperlukan pemetaan terlebih dahulu antara jenis ancaman atau serangan dengan teknologi keamanan yang ada berdasarkan kepada aspek keamanan, yaitu: kerahasiaan (confidentiality), integritas (integrity) dan ketersediaan (availability)., ",1
"Dengan demikian pemilihan teknologi keamanan yang sesuai dapat dilakukan serta dapat mengurangi beban biaya dikarenakan tersedianya teknologi yang memiliki beraneka ragam fungsi dan kehandalan keamanan seperti firewall, IDS, antivirus system dan cryptographic system, ",1
"tentang ancaman, serangan dan tindakan perlindungan pada keamananan jaringan atau sistem informasi menjadi lebih baik dan lengkap, ",1
"Sehingga diharapkan hasil analisis yang didapat menjadi lebih variatif dan memberikan solusi yang lebih efektif dalam analisis keamanan jaringan atau sistem informasi., ",1
"Analisis Pendekatan Top down Network Design Pada Perancangan Jaringan Komputer, ",1
"Perkembangan jaringan komputer yang saat ini sangat berkembang pesat, ada beberapa jenis jaringan komputer salah satunya yaitu jaringan komputer yang berbasis luas yaitu Wide Area Network (WAN) seperti jaringan internet, yang mana interkoneksi jaringan komputer skala besar yang dihubungkan menggunakan protokok khusus., ",1
"Dengan adanya jaringan internet dapat membuat semua orang dapat mengakses informasi dimanapun dan kapanpun., ",1
"Kebutuhan internet saat ini sudah banyak digunakan seperti di intansi pemerintah, perusahaan, masyrakat umum dan pendidikan., ",1
"Sumber terkait menggunakan metode pendekatan Top-Down Network design., ",1
"Usulan tersebut bertujuan untuk membuat desain jaringan yang sesuai dengan kebutuhan, ",1
"diharapkan memberikan pertimbangan dalam membangun jaringan komputer, ",1
"Hasil analisis berdasarkan penelitian terdahulu, diketahui bahwa Top Down merupakan model yang mudah dipahami dan dapat diimplementasikan sesuai dengan kebutuhan., ",1
"Jaringan komputer di Indonesia sudah menyebar luas sesuai dengan kebutuhan, ",1
"Dengan perkembangan jaringan komputer yang saat ini sangat berkembang pesat, ",1
"ada beberapa jenis jaringan komputer salah satunya yaitu jaringan komputer, ",1
"yaitu Wide Area Network (WAN), ",1
"seperti jaringan internet, yang mana interkoneksi jaringan komputer skala besar yang dihubungkan menggunakan protokok khusus, ",1
"Dengan adanya jaringan internet dapat membuat semua orang dapat mengakses informasi dimanapun dan kapanpun., ",1
"Kebutuhan internet saat ini sudah banyak digunakan, ",1
"Salah satu contoh yaitu Pada dunia pendidikan kebutuhan akan fasilitas layanan internet sangat membantu, ",1
"sudah banyak menggunakan teknologi internet seperti mencari materi pelajaran, ",1
"dan masih banyak lagi sistem yang terhubung dengan jaringan internet, ",1
"Kebutuhan akan arsitektur jaringan komputer yang baik pada sekolah merupakan hal yang terpenting, karena akan menjaga performance dan kualitas jaringan internet yang digunakan pada sekolah tersebut, ",1
"Metodologi yang digunakan adalah Top-Down Network Design, ",1
"Penelitian ini menjelaskan perancangan jaringan komputer menggunakan pedekatan Top-Down Network Design, ",1
"Adapun keluaran yang diharapkan dari penelitian ini adalah usulan desain jaringan komputer metodologi Top-Down Network Design, ",1
"Usulan tersebut bertujuan untuk membuat desain jaringan yang sesuai dengan kebutuhan, ",1
"dilihat dari aspek reliabilitas dan pengguna jaringan dengan konsep yang akan dirancang, diharapkan memberikan pertimbangan dalam membangun jaringan komputer, ",1
"Sumber terkait menggunakan metode pendekatan Top-Down Network design., ",1
"Maka penelitian ini mengangkat judul Analisis Pendekatan Top-down Network Design pada Perancangan Jaringan Komputer., ",1
"Penelitian-penelitian terdahulu berdasarkan sumber yang digunakan, pernah melakukan desain ulang jaringan komputer dengan metode Top-Down., ",1
"Dalam penelitian ini metode yang digunakan yakni Top-Down Network Design., ",1
"Didapatkan bahwa penelitian terdahulu, menjelaskan belum semua perkembangan teknologi jaringan tersebut telah diterapkan, ",1
"Teknologi jaringan yang akan diterapkan nantinya dapat membantu dalam melakukan share data ataupun perangkat, ",1
"Oleh karena itu penulis memberikan solusi dengan menganalisis kebutuhan dalam melakukan perancangan jaringan menggunakan metode top down., ",1
"Untuk perancangan jaringan yang lebih baik ini hanya berupa desain bentuk ruang dengan jumlah komputer yang telah disambungkan dengan jaringan, ",1
"desain bentuk ruang dengan jumlah komputer yang telah disambungkan dengan jaringan. Dimana hasil yang diperoleh dari penelitian ini berupa analisis dan perancangan jaringan menggunakan metode top down, ",1
"Kemudian, penelitian judul Perancangan Jaringan Komputer Menggunakan Pendekatan Top-Down Network Design, ",1
"Pada PT. Airmas Golden Solusindo. Berdasarkan hasil identifikasi kebutuhan usulan perancangan desain jaringan komputer PT. Airmas Golden Solusindo menggunakan metodologi Top-Down Network Design akan menghasilkan gambaran perancangan infrastruktur jaringan yang baru sesuai kebutuhan dan mencakupi keseluruhan denah., ",1
"Seperti pembagian bandwidth pada setiap pengguna menggunakan VLAN dengan menggunakan aplikasi RADIUS yang digunakan pada setiap pengguna untuk memberi kebijakan masing-masing yang diatur melalui user profile pada server manajemen pengguna, ",1
"Sedangkan untuk manajemen dan monitoring jaringan komputer digunakanlah The Dude Network Monitor pada setiap router. Dalam menghadapi serangan dari luar ke dalam atau dari dalam keluar, maka keamanan jaringan yang digunakan adalah IDS Snort dan filtering pada user profile., ",1
"Selanjutnya, Jurnal Top-Down Network Design Dalam Perancangan Jaringan Komputer Pada Sma Negeri   Indralaya Selatan., ",1
"Diketahui bahwa pada penelitian ini menjelaskan Pada dunia pendidikan telah banyak sekolah yang menerapkan sistem pembelajaran online, Ujian Akhir Semester dan ujian nasional secara online yang menggunakan jaringan komputer, sehingga sangat membutuhkan kondisi jaringan komputer yang baik serta memiliki kecepatan akses yang cepat, dan aman dari berbagai bentuk serangan hacker, cracer ataupun virus, ",1
"SMA Negeri   Indralaya Selatan memiliki arsitektur jaringan komputer yang belum terstruktur dengan baik, ",1
"seperti dalam perancangan topologi jaringan dan manajemen IP Address serta sistem keamanan jaringan, oleh karena itu sangat dibutuhkan perancangan jaringan komputer yang memiliki performance yang baik sehingga dapat bekerja secara optimal, agar sesuai dengan kebutuhan yang diharapkan, dengan menggunakan metode Top Down Network Design yaitu metode merancang jaringan mulai dari lapisan teratas sampai pada lapisan paling bawah pada OSI (Open System Interconnection) layer, dengan metode tersebut diharapkan dapat menghasilkan arsitektur jaringan komputer, ",1
"Artikel dan penelitian terdahulu yang digunakan berdasarkan dengan tema penelitian yaitu Top Down Network Design., ",1
"Berdasarkan dengan literature Review yang telah dilakukan peneliti dengan berbagai sumber, dan didapatkan artikel- artikel terkait dengan Network Design dengan menggunakan Top Down., ",1
"Maka Diketahui bahwa Model Top Down Network Design, bahwa, ",1
"Maka didapatkan hasil bahwa mode Top Down pada penelitian ini dapat membantu pada proses perancangan jaringan komputer yang sesuai dengan kebutuhan sekolah dan kemudian mengimplementasikannya, ",1
"menggunakan metodologi Top-Down Network Design menghasilkan gambaran perancangan infrastruktur jaringan yang baru sesuai kebutuhan dan mencakupi keseluruhan denah., ",1
"Seperti pembagian bandwidth pada setiap pengguna menggunakan VLAN dengan menggunakan aplikasi RADIUS yang digunakan pada setiap pengguna untuk memberi kebijakan masing-masing yang diatur melalui user profile pada server manajemen pengguna., ",1
"Sedangkan untuk manajemen dan monitoring jaringan komputer digunakanlah The Dude Network Monitor pada setiap router., ",1
"Dalam menghadapi serangan dari luar ke dalam atau dari dalam keluar, maka keamanan jaringan yang digunakan adalah IDS Snort dan filtering pada user profile., ",1
"Kemudian, pada penelitian ketiga yaitu Setelah melakukan tahapan-tahapan dari metode topdown network design untuk perancangan jaringan komputer pada SMA Negeri   Indralaya Selatan, yang meliputi analisis kebutuhan, desain jaringan logis, desain jaringan fisik dan dokumentasi serta testing., ",1
"perancangan jaringan komputer telah dilakukan serta membangun system keamanan jaringan maka diperoleh desain topologi baru sebagai upaya pengembangan jaringan komputer, ",1
"Perancangan jaringan komputer ini didesain dari hasil analisa yang telah dilakukan pada penelitian yang disesuaikan dengan kebutuhan, ",1
"untuk memenuhi semua proses baik pembelajaran maupun kegiatan lain yang menggunakan fasilitas jaringan LAN (Local Area Network) maupun WLAN (Wireless Local Area Network)., ",1
"Penelitian-penelitian terdahulu menghasilkan desain topologi baru dan desain manajemen tata letak komponen jaringan dimana disesuaikan dengan kebutuhan agar memaksimalkan semua aktivitas dan proses pembelajaran, ",1
"menggunakan layanan internet dan intranet pada jaringan LAN dan WLAN, ",1
"Dengan penambahan infrastruktur seperti perangkat mikrotik routerboard, ",1
"maka akan semakin mudah untuk memanajemen jaringan komputer seperti manajemen pengguna (user), ",1
"manajemen bandwidth upload dan download., ",1
"Selain itu juga penerapan sistem keamanan jaringan menggunakan mikrotik jenis routerboard untuk dapat mengatur penggunaan layanan internet mulai dari hak akses pengguna sampai kepada jenis aplikasi apa saja yang dapat diakases oleh pengguna di internet., ",1
"Penggunaan internet pada perangkat jaringan komputer di era teknologi saat ini tentunya sangat memudahkan kita dalam kehidupan sehari-hari untuk bekerja maupun kegiatan beraktivitas lainnyayang ada di dunia maya, ",1
"Banyak sekali tempat makan saji ataupun tempat publik lainnya yang memakai perangkat jaringan komputer yaitu wifiagar para pengunjung betah atau merasa senang karena memiliki fasilitas yang sangat dibutuhkan olehnya yaitu internet, ",1
"Namun, tidak bisa dipungkiri bahwa terdapat perangkat wifi publik yang memiliki dampak bermuatan negatif karena bersifat gratis., ",1
"Salah satu solusi untuk mencegah pengguna jaringan internet memakai wifi publik yang bermuatan negatif tersebut dapat dilakukan dengan cara memahami apa saja langkah yang harus dilakukan sebelum dan sesudah mengakses wifi publik tersebut., ",1
"Oleh karena itu, tujuan dalam penelitian ini adalah untuk memberikan pemahaman dan pembelajaran terhadap orang awam yang ada di Indonesia guna meminimalisir atau lebih tepatnya memberantas penggunaan jaringan internet pada wifi publik yang memiliki dampak bermuatan negatif di ruang publik., ",1
"Berdasarkan penelitian ini didapatkan bahwa wifi publik dalam pembelajaran jaringan komputer dapat meningkatkan kemampuan pemecahan masalah pengguna awam., ",1
"Keamanan dalam sebuah jaringan sangat krusial dan wajib selalu diperhatikan, ",1
"jaringan yang sudah terhubung dalam internet tentu sangat perlu diperhatikan lantaran rentan terjadinya pencurian data oleh hacker, ",1
"baik itu dalam jaringan LAN (Local Area Network) atau dalam jaringan wireless maupun pada perangkatnya yaitu wifi., ",1
"Jaringan LAN berbentuk nirkabel atau jaringan wifi adalah jaringan area lokal yang menggunakan sinyal elektromagnetik dengan frekuensi 2,4 GHz sebagai media transmisi untuk menggantikan kabel tembaga di LAN., ",1
"Teknologi wifi memungkinkan data seperti data video dan berupa teks dikirim melalui jaringan internet., ",1
"bahkan hingga mencuri data sebelumnya untuk kepentingan pribadi hacker., ",1
"Dalam perancangan pemasangan perangkat, sistem keamanan jaringan yang terhubung ke internet wajib dipersiapkan dengan cara yang sangat matang dan dimengerti oleh admin supaya bisa menjaga datadata krusial yang berada dalam jaringan tersebut secara efektif dan dapat meminimalisir terjadinya agresi dari para hacker ataupun cracker., ",1
"Penggunaan teknologi berbasis wifi di ruang publik sudah menjadi hal yang lumrah belakangan ini., ",1
"Saat ini, internet digunakan untuk semua aktivitas seperti pembelian, penjualan, dan pemasaran produk., ",1
"Kecepatan internet yang baik perlu didukung oleh peralatan yang hebat sehingga tidak mengganggu pekerjaan Anda., ",1
"Tentunya salah satu tempat umum untuk mengakses internet adalah dengan menggunakan layanan wifi [2]., ",1
"Beberapa lokasi yang terdapat relatif rawan sanggup terkena sniffing, misalnya pada lokasi untuk belajar seperti gedung sekolah, lokasi untuk berlibur seperti di mal dimana cracker ataupun hacker bisa mencuri data email dan password berdasarkan para pengguna lain yang berada pada satu lingkup jaringan yang sama dengan hacker., ",1
"Pada penelitian ini, akan dilakukan pengkajian literatur terhadap jurnal terkait mengenai penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1
"Hasil penelitian tersebut kemudian akan dianalisis untuk mengetahui hasil penelitian dari jurnal terkait dari pencegahan penyalahgunaan pada suatu jaringan wifi publik., ",1
"Dan juga yang tidak kalah penting yaitu untuk meningkatkan kesadaran dan pemahaman dari para pengguna jaringan wifi akan pentingnya kesadaran dalam menggunakan dan memanfaatkan jaringan internet di ruang publik., ",1
"Jaringan komputer merupakan kumpulan komputer yang saling berhubungan guna dapat berbagi informasi dan memungkinkan perangkat untuk berkomunikasi., ",1
"Manfaat dalam menggunakan jaringan komputer untuk aktivitas apapun yaitu seperti pesan langsung, video, berkomunikasi melalui email, fitur berbagi perangkat seperti printer, mesin fotokopi, berbagi file, pemindai, dan berbagi perangkat lunak pada sistem jarak jauh [4]., ",1
"Interconnected Network atau yang biasa disebut dengan internet merupakan sebuah sistem teknologi informasi yang dapat menghubungkan suatu perangkat di seluruh dunia dengan membentuk suatu ruang lingkup jaringan yang sangat luas., ",1
"Jaringan internet mempunyai berbagai ragam informasi dalam bentuk gambar, audio, teks, video, dan lainnya yang dapat diakses melalui World Wide Web (WWW)., ",1
"Pengguna bisa mengakses internet dengan cara mengirimkan data memakai standar protokol internet atau yang biasa disebut sebagai IP., ",1
"Internet bisa dikenal sebagai media yang digunakan untuk mengefektifkan proses komunikasi dalam skala global dengan aplikasi seperti email, VoIP, website, dan lain sebagainya [5]., ",1
"Wifi merupakan nama lain yang diberikan pada Wireless Local Area Network (WLAN) yaitu jaringan komputer yang memakai gelombang sinyal radio sebagai media transmisi pertukaran data., ",1
"Wireless Fidelity atau yang biasa kita sebut wifi merupakan salah satu standar wireless networking nirkabel dimana hanya dengan komponen yang memadai bisa terkoneksi pada jaringan [6]., ",1
"Wifi memakai standar komunikasi IEEE 802.  b yang hanya dapat mencapai jangkauan ruang lingkup tidak lebih dari sekitar ratusan meter. 802.   yaitu standar IEEE untuk W-LAN di dalam ruangan., ",1
"Hacker atau yang bisa disebut dengan peretas adalah seorang ahli di bidang komputer, pemrograman, dan jaringan yang dapat menembus suatu keamanan sistem maupun jaringan., ",1
"Saat melakukan tindakan, peretas menyerang kerentanan yang ada di suatu sistem., ",1
"Setiap tindakannya selalu merugikan pihak tertentu apabila saat beraksi dan kegiatannya sudah pasti terlibat dalam kegiatan yang melanggar hukum (kriminal), ",1
"Sniffing merupakan metode serangan yang memantau atau memegang kendali semua paket yang dikirim melalui media komunikasi berbentuk kabel ataupun wireless., ",1
"Sniffing adalah teknik untuk memantau setiap paket yang mengarah ke jaringan lalu perangkat lunak atau perangkat keras yang memantau semua lalu lintas yang mengarah ke jaringan., ",1
"jurnal yang mempunyai kemiripan dengan tema yang penulis ambil yaitu penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1
"penyalahgunaan wifi publik terhadap orang awam yang ada di Indonesia., ",1
"pencarian pertama dilakukan berdasarkan tahun terbit, dengan menggunakan kata kunci pada tema jurnal ini yaitu “Penyalahgunaan Wifi Publik Terhadap Orang Awam yang Ada di Indonesia”., ",1
"Dalam penelitian ini menggunakan simulator GNS3 untuk mendesain dan mensimulasikan topologi keamanan jaringan., ",1
"Berdasarkan penelitian yang telah dilakukan bahwasanya simulator GNS3 dapat dengan mudah ditentukan dalam mendesain topologi jaringan maupun dalam mensimulasikan pengujian keamanan jaringan khususnya pada metode keamanan Port Knocking., ",1
"Berdasarkan penelitian yang telah dilakukan juga didapatkan hasil bahwasanya metode Port Knocking dapat diterapkan untuk mengakses Router dari akses orang lain yang tidak berhak mengaksesnya., ",1
"Menurut temuan penelitian, keamanan jaringan dapat diimplementasikan dalam serangan DDOS menggunakan perangkat lunak LOIC dan Model Proses Forensik., ",1
"Berdasarkan hasil pengujian pada saat user menggunakan protokol HTTP untuk melakukan aktivitas internet maka didapat tidak adanya gangguan dalam jaringan access point., ",1
"Dalam mendeteksi serangan paket sniffing diindikasi arp spoof menggunakan snort, agar dapat memonitoring serangan paket sniffing secara otomatis snort akan memberikan alert berupa (Attempted ARP cache overwrite attack)., ",1
"sehingga meningkatkan keamanan terhadap peretasan yang dapat dilakukan oleh orang-orang yang tidak bertanggung jawab, ",1
"Berdasarkan hasil implementasi sistem keamanan jaringan komputer dengan metode port knocking untuk mengurangi serangan pada server, port knocking dapat menentukan port yang dapat diakses dan tidak dapat diakses oleh client., ",1
"Apabila port tidak mendapat akses client, maka tidak dapat melakukan sharing file atau berkomunikasi dengan server., ",1
"Kecepatan bandwidth yang kurang maksimal dikarenakan banyak pengguna yang memakai secara bersamaan., ",1
"Perlunya sistem proteksi dalam penggunaan internet dengan menambahkan Demiliterized Zone (DMZ)., ",1
"Berdasarkan analisis kuantitatif penulis terhadap dokumen strategi keamanan siber Korea Selatan, ",1
"konteks strategi keamanan siber Korea Selatan meliputi aspek keamanan siber nasional, kesadaran keamanan siber, ancaman dunia maya, aturan internasional, undang-undang, dan regulasi nasional, krisis siber nasional, kejahatan siber, infrastruktur siber dan terbuka., ",1
"Pendekatan Korea Selatan terhadap keamanan siber menciptakan kesenjangan mendasar dalam privasi individu saat mengakses dunia maya., ",1
"Seringkali, suatu ancaman tidak dikenali sampai muncul di jaringan dan oleh karena itu dapat diabaikan dalam situasi ancaman yang dianggap sebagai bagian dari penilaian risiko., ",1
"Mengelola jaringan tangguh menggunakan kerangka kerja ini mengakui dan menekankan interaksi antara setiap area organisasi pada setiap tahap siklus manajemen peristiwa., ",1
